experiment_id,dataset_id,feature_set_id,target,timeframe,horizon,model_id,split,feature_group,feature_columns,train_rows,validation_rows,holdout_rows,metrics,preprocessing,purge_embargo,holdout_used_for_selection,status,metric_roc_auc,metric_pr_auc,metric_accuracy,metric_balanced_accuracy,metric_log_loss,metric_brier_score,metric_hit_rate,metric_mean_signal_return,metric_signal_return_std,metric_signal_sharpe_diagnostic,metric_max_drawdown,metric_signal_count,metric_signal_turnover
ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_only|logistic|validation|42,ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,ETH/USDT,1h,7d,logistic,validation,crypto_only,eth_usdt_return_1|eth_usdt_log_return_1|eth_usdt_return_3|eth_usdt_log_return_3|eth_usdt_return_6|eth_usdt_log_return_6|eth_usdt_return_12|eth_usdt_log_return_12|eth_usdt_return_24|eth_usdt_log_return_24|eth_usdt_momentum_6|eth_usdt_momentum_12|eth_usdt_momentum_24|eth_usdt_sma_distance_20|eth_usdt_ema_distance_20|eth_usdt_sma_distance_50|eth_usdt_ema_distance_50|eth_usdt_rsi_14|eth_usdt_realized_vol_12|eth_usdt_range_12|eth_usdt_realized_vol_24|eth_usdt_range_24|eth_usdt_realized_vol_48|eth_usdt_range_48|eth_usdt_relative_volume_24|eth_usdt_range_position_20|eth_usdt_breakout_distance_20|eth_usdt_range_position_55|eth_usdt_breakout_distance_55|context_btc_usdt_return_1|context_btc_usdt_volatility_24,20501,17519,23377,"{'roc_auc': 0.5016388989912205, 'pr_auc': 0.49190576301752165, 'accuracy': 0.5045950111307723, 'balanced_accuracy': 0.5013799072032163, 'log_loss': 0.6963244792368566, 'brier_score': 0.2515143099560679, 'hit_rate': 0.5045950111307723, 'mean_signal_return': -0.011540858971512864, 'signal_return_std': 0.09691715423199715, 'signal_sharpe_diagnostic': -0.5833686698220223, 'max_drawdown': -1.0, 'signal_count': 17519.0, 'signal_turnover': 0.09196255280283137}",StandardScaler fit on train only,"{""embargo_hours"": 168.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 168.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5016388989912205,0.49190576301752165,0.5045950111307723,0.5013799072032163,0.6963244792368566,0.2515143099560679,0.5045950111307723,-0.011540858971512864,0.09691715423199715,-0.5833686698220223,-1.0,17519.0,0.09196255280283137
ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_only|logistic|holdout|42,ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,ETH/USDT,1h,7d,logistic,holdout,crypto_only,eth_usdt_return_1|eth_usdt_log_return_1|eth_usdt_return_3|eth_usdt_log_return_3|eth_usdt_return_6|eth_usdt_log_return_6|eth_usdt_return_12|eth_usdt_log_return_12|eth_usdt_return_24|eth_usdt_log_return_24|eth_usdt_momentum_6|eth_usdt_momentum_12|eth_usdt_momentum_24|eth_usdt_sma_distance_20|eth_usdt_ema_distance_20|eth_usdt_sma_distance_50|eth_usdt_ema_distance_50|eth_usdt_rsi_14|eth_usdt_realized_vol_12|eth_usdt_range_12|eth_usdt_realized_vol_24|eth_usdt_range_24|eth_usdt_realized_vol_48|eth_usdt_range_48|eth_usdt_relative_volume_24|eth_usdt_range_position_20|eth_usdt_breakout_distance_20|eth_usdt_range_position_55|eth_usdt_breakout_distance_55|context_btc_usdt_return_1|context_btc_usdt_volatility_24,20501,17519,23377,"{'roc_auc': 0.5054181220728532, 'pr_auc': 0.5266303362837172, 'accuracy': 0.5006630448731659, 'balanced_accuracy': 0.5039331040005357, 'log_loss': 0.6957471967837489, 'brier_score': 0.2512791896397501, 'hit_rate': 0.5006630448731659, 'mean_signal_return': -0.025724722249543655, 'signal_return_std': 0.09220710786716897, 'signal_sharpe_diagnostic': -1.3667589135748053, 'max_drawdown': -1.0, 'signal_count': 23377.0, 'signal_turnover': 0.09779260780287474}",StandardScaler fit on train only,"{""embargo_hours"": 168.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 168.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5054181220728532,0.5266303362837172,0.5006630448731659,0.5039331040005357,0.6957471967837489,0.2512791896397501,0.5006630448731659,-0.025724722249543655,0.09220710786716897,-1.3667589135748053,-1.0,23377.0,0.09779260780287474
ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_only|hist_gradient_boosting|validation|42,ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,ETH/USDT,1h,7d,hist_gradient_boosting,validation,crypto_only,eth_usdt_return_1|eth_usdt_log_return_1|eth_usdt_return_3|eth_usdt_log_return_3|eth_usdt_return_6|eth_usdt_log_return_6|eth_usdt_return_12|eth_usdt_log_return_12|eth_usdt_return_24|eth_usdt_log_return_24|eth_usdt_momentum_6|eth_usdt_momentum_12|eth_usdt_momentum_24|eth_usdt_sma_distance_20|eth_usdt_ema_distance_20|eth_usdt_sma_distance_50|eth_usdt_ema_distance_50|eth_usdt_rsi_14|eth_usdt_realized_vol_12|eth_usdt_range_12|eth_usdt_realized_vol_24|eth_usdt_range_24|eth_usdt_realized_vol_48|eth_usdt_range_48|eth_usdt_relative_volume_24|eth_usdt_range_position_20|eth_usdt_breakout_distance_20|eth_usdt_range_position_55|eth_usdt_breakout_distance_55|context_btc_usdt_return_1|context_btc_usdt_volatility_24,20501,17519,23377,"{'roc_auc': 0.48991111573975255, 'pr_auc': 0.4807921824962702, 'accuracy': 0.48946857697357155, 'balanced_accuracy': 0.49378962861255726, 'log_loss': 0.8549384263679328, 'brier_score': 0.30537140972354676, 'hit_rate': 0.48946857697357155, 'mean_signal_return': 0.03012475943100446, 'signal_return_std': 0.09283655034227187, 'signal_sharpe_diagnostic': 1.5896818431534678, 'max_drawdown': -0.999999999999974, 'signal_count': 17519.0, 'signal_turnover': 0.11479620961296952}",StandardScaler fit on train only,"{""embargo_hours"": 168.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 168.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.48991111573975255,0.4807921824962702,0.48946857697357155,0.49378962861255726,0.8549384263679328,0.30537140972354676,0.48946857697357155,0.03012475943100446,0.09283655034227187,1.5896818431534678,-0.999999999999974,17519.0,0.11479620961296952
ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_only|hist_gradient_boosting|holdout|42,ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,ETH/USDT,1h,7d,hist_gradient_boosting,holdout,crypto_only,eth_usdt_return_1|eth_usdt_log_return_1|eth_usdt_return_3|eth_usdt_log_return_3|eth_usdt_return_6|eth_usdt_log_return_6|eth_usdt_return_12|eth_usdt_log_return_12|eth_usdt_return_24|eth_usdt_log_return_24|eth_usdt_momentum_6|eth_usdt_momentum_12|eth_usdt_momentum_24|eth_usdt_sma_distance_20|eth_usdt_ema_distance_20|eth_usdt_sma_distance_50|eth_usdt_ema_distance_50|eth_usdt_rsi_14|eth_usdt_realized_vol_12|eth_usdt_range_12|eth_usdt_realized_vol_24|eth_usdt_range_24|eth_usdt_realized_vol_48|eth_usdt_range_48|eth_usdt_relative_volume_24|eth_usdt_range_position_20|eth_usdt_breakout_distance_20|eth_usdt_range_position_55|eth_usdt_breakout_distance_55|context_btc_usdt_return_1|context_btc_usdt_volatility_24,20501,17519,23377,"{'roc_auc': 0.49762958715263805, 'pr_auc': 0.5066372216784706, 'accuracy': 0.49771142576036276, 'balanced_accuracy': 0.49350597615571146, 'log_loss': 0.8014504490191053, 'brier_score': 0.28955422866139935, 'hit_rate': 0.49771142576036276, 'mean_signal_return': 0.031155448177238417, 'signal_return_std': 0.09051657375817598, 'signal_sharpe_diagnostic': 1.6862094437167126, 'max_drawdown': -0.9999999929813638, 'signal_count': 23377.0, 'signal_turnover': 0.12683949349760437}",StandardScaler fit on train only,"{""embargo_hours"": 168.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 168.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.49762958715263805,0.5066372216784706,0.49771142576036276,0.49350597615571146,0.8014504490191053,0.28955422866139935,0.49771142576036276,0.031155448177238417,0.09051657375817598,1.6862094437167126,-0.9999999929813638,23377.0,0.12683949349760437
ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_all_proxy|logistic|validation|42,ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,ETH/USDT,1h,7d,logistic,validation,crypto_plus_all_proxy,eth_usdt_return_1|eth_usdt_log_return_1|eth_usdt_return_3|eth_usdt_log_return_3|eth_usdt_return_6|eth_usdt_log_return_6|eth_usdt_return_12|eth_usdt_log_return_12|eth_usdt_return_24|eth_usdt_log_return_24|eth_usdt_momentum_6|eth_usdt_momentum_12|eth_usdt_momentum_24|eth_usdt_sma_distance_20|eth_usdt_ema_distance_20|eth_usdt_sma_distance_50|eth_usdt_ema_distance_50|eth_usdt_rsi_14|eth_usdt_realized_vol_12|eth_usdt_range_12|eth_usdt_realized_vol_24|eth_usdt_range_24|eth_usdt_realized_vol_48|eth_usdt_range_48|eth_usdt_relative_volume_24|eth_usdt_range_position_20|eth_usdt_breakout_distance_20|eth_usdt_range_position_55|eth_usdt_breakout_distance_55|context_btc_usdt_return_1|context_btc_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1|macro_nq_f_proxy_value|macro_nq_f_proxy_return_1|macro_vix_proxy_value|macro_vix_proxy_return_1|macro_urth_proxy_value|macro_urth_proxy_return_1,20501,17519,23377,"{'roc_auc': 0.5300307107402356, 'pr_auc': 0.5111726676063872, 'accuracy': 0.5184656658485073, 'balanced_accuracy': 0.5079112732213654, 'log_loss': 0.7142680695873783, 'brier_score': 0.25974251717223185, 'hit_rate': 0.5184656658485073, 'mean_signal_return': -0.057148442186713645, 'signal_return_std': 0.07912131044074612, 'signal_sharpe_diagnostic': -3.5384783738440935, 'max_drawdown': -1.0, 'signal_count': 17519.0, 'signal_turnover': 0.02545952734330403}",StandardScaler fit on train only,"{""embargo_hours"": 168.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 168.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5300307107402356,0.5111726676063872,0.5184656658485073,0.5079112732213654,0.7142680695873783,0.25974251717223185,0.5184656658485073,-0.057148442186713645,0.07912131044074612,-3.5384783738440935,-1.0,17519.0,0.02545952734330403
ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_all_proxy|logistic|holdout|42,ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,ETH/USDT,1h,7d,logistic,holdout,crypto_plus_all_proxy,eth_usdt_return_1|eth_usdt_log_return_1|eth_usdt_return_3|eth_usdt_log_return_3|eth_usdt_return_6|eth_usdt_log_return_6|eth_usdt_return_12|eth_usdt_log_return_12|eth_usdt_return_24|eth_usdt_log_return_24|eth_usdt_momentum_6|eth_usdt_momentum_12|eth_usdt_momentum_24|eth_usdt_sma_distance_20|eth_usdt_ema_distance_20|eth_usdt_sma_distance_50|eth_usdt_ema_distance_50|eth_usdt_rsi_14|eth_usdt_realized_vol_12|eth_usdt_range_12|eth_usdt_realized_vol_24|eth_usdt_range_24|eth_usdt_realized_vol_48|eth_usdt_range_48|eth_usdt_relative_volume_24|eth_usdt_range_position_20|eth_usdt_breakout_distance_20|eth_usdt_range_position_55|eth_usdt_breakout_distance_55|context_btc_usdt_return_1|context_btc_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1|macro_nq_f_proxy_value|macro_nq_f_proxy_return_1|macro_vix_proxy_value|macro_vix_proxy_return_1|macro_urth_proxy_value|macro_urth_proxy_return_1,20501,17519,23377,"{'roc_auc': 0.52828400658253, 'pr_auc': 0.5380111258541788, 'accuracy': 0.4962142276596655, 'balanced_accuracy': 0.5046136733676491, 'log_loss': 0.7366583245719472, 'brier_score': 0.2699839379276993, 'hit_rate': 0.4962142276596655, 'mean_signal_return': -0.06283835000216274, 'signal_return_std': 0.0722167144437463, 'signal_sharpe_diagnostic': -4.262777529255098, 'max_drawdown': -1.0, 'signal_count': 23377.0, 'signal_turnover': 0.014202600958247776}",StandardScaler fit on train only,"{""embargo_hours"": 168.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 168.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.52828400658253,0.5380111258541788,0.4962142276596655,0.5046136733676491,0.7366583245719472,0.2699839379276993,0.4962142276596655,-0.06283835000216274,0.0722167144437463,-4.262777529255098,-1.0,23377.0,0.014202600958247776
ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_all_proxy|hist_gradient_boosting|validation|42,ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,ETH/USDT,1h,7d,hist_gradient_boosting,validation,crypto_plus_all_proxy,eth_usdt_return_1|eth_usdt_log_return_1|eth_usdt_return_3|eth_usdt_log_return_3|eth_usdt_return_6|eth_usdt_log_return_6|eth_usdt_return_12|eth_usdt_log_return_12|eth_usdt_return_24|eth_usdt_log_return_24|eth_usdt_momentum_6|eth_usdt_momentum_12|eth_usdt_momentum_24|eth_usdt_sma_distance_20|eth_usdt_ema_distance_20|eth_usdt_sma_distance_50|eth_usdt_ema_distance_50|eth_usdt_rsi_14|eth_usdt_realized_vol_12|eth_usdt_range_12|eth_usdt_realized_vol_24|eth_usdt_range_24|eth_usdt_realized_vol_48|eth_usdt_range_48|eth_usdt_relative_volume_24|eth_usdt_range_position_20|eth_usdt_breakout_distance_20|eth_usdt_range_position_55|eth_usdt_breakout_distance_55|context_btc_usdt_return_1|context_btc_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1|macro_nq_f_proxy_value|macro_nq_f_proxy_return_1|macro_vix_proxy_value|macro_vix_proxy_return_1|macro_urth_proxy_value|macro_urth_proxy_return_1,20501,17519,23377,"{'roc_auc': 0.5491849922265949, 'pr_auc': 0.5153919610417728, 'accuracy': 0.510930989211713, 'balanced_accuracy': 0.5198869830779512, 'log_loss': 0.9825803407351639, 'brier_score': 0.3343605982554148, 'hit_rate': 0.510930989211713, 'mean_signal_return': 0.04211523482041888, 'signal_return_std': 0.08804790290659993, 'signal_sharpe_diagnostic': 2.343288875760111, 'max_drawdown': -0.9999999999999998, 'signal_count': 17519.0, 'signal_turnover': 0.03122502568786391}",StandardScaler fit on train only,"{""embargo_hours"": 168.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 168.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5491849922265949,0.5153919610417728,0.510930989211713,0.5198869830779512,0.9825803407351639,0.3343605982554148,0.510930989211713,0.04211523482041888,0.08804790290659993,2.343288875760111,-0.9999999999999998,17519.0,0.03122502568786391
ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_all_proxy|hist_gradient_boosting|holdout|42,ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,ETH/USDT,1h,7d,hist_gradient_boosting,holdout,crypto_plus_all_proxy,eth_usdt_return_1|eth_usdt_log_return_1|eth_usdt_return_3|eth_usdt_log_return_3|eth_usdt_return_6|eth_usdt_log_return_6|eth_usdt_return_12|eth_usdt_log_return_12|eth_usdt_return_24|eth_usdt_log_return_24|eth_usdt_momentum_6|eth_usdt_momentum_12|eth_usdt_momentum_24|eth_usdt_sma_distance_20|eth_usdt_ema_distance_20|eth_usdt_sma_distance_50|eth_usdt_ema_distance_50|eth_usdt_rsi_14|eth_usdt_realized_vol_12|eth_usdt_range_12|eth_usdt_realized_vol_24|eth_usdt_range_24|eth_usdt_realized_vol_48|eth_usdt_range_48|eth_usdt_relative_volume_24|eth_usdt_range_position_20|eth_usdt_breakout_distance_20|eth_usdt_range_position_55|eth_usdt_breakout_distance_55|context_btc_usdt_return_1|context_btc_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1|macro_nq_f_proxy_value|macro_nq_f_proxy_return_1|macro_vix_proxy_value|macro_vix_proxy_return_1|macro_urth_proxy_value|macro_urth_proxy_return_1,20501,17519,23377,"{'roc_auc': 0.4941654138758273, 'pr_auc': 0.5025903360305348, 'accuracy': 0.49736920905163196, 'balanced_accuracy': 0.49766817107982253, 'log_loss': 0.9863032408195803, 'brier_score': 0.34454191918683236, 'hit_rate': 0.49736920905163196, 'mean_signal_return': -0.0021316051068773437, 'signal_return_std': 0.09570458889579034, 'signal_sharpe_diagnostic': -0.10911378242574446, 'max_drawdown': -1.0, 'signal_count': 23377.0, 'signal_turnover': 0.03969883641341547}",StandardScaler fit on train only,"{""embargo_hours"": 168.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 168.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.4941654138758273,0.5025903360305348,0.49736920905163196,0.49766817107982253,0.9863032408195803,0.34454191918683236,0.49736920905163196,-0.0021316051068773437,0.09570458889579034,-0.10911378242574446,-1.0,23377.0,0.03969883641341547
ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_es|logistic|validation|42,ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,ETH/USDT,1h,7d,logistic,validation,crypto_plus_es,eth_usdt_return_1|eth_usdt_log_return_1|eth_usdt_return_3|eth_usdt_log_return_3|eth_usdt_return_6|eth_usdt_log_return_6|eth_usdt_return_12|eth_usdt_log_return_12|eth_usdt_return_24|eth_usdt_log_return_24|eth_usdt_momentum_6|eth_usdt_momentum_12|eth_usdt_momentum_24|eth_usdt_sma_distance_20|eth_usdt_ema_distance_20|eth_usdt_sma_distance_50|eth_usdt_ema_distance_50|eth_usdt_rsi_14|eth_usdt_realized_vol_12|eth_usdt_range_12|eth_usdt_realized_vol_24|eth_usdt_range_24|eth_usdt_realized_vol_48|eth_usdt_range_48|eth_usdt_relative_volume_24|eth_usdt_range_position_20|eth_usdt_breakout_distance_20|eth_usdt_range_position_55|eth_usdt_breakout_distance_55|context_btc_usdt_return_1|context_btc_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1,20501,17519,23377,"{'roc_auc': 0.5042925997934742, 'pr_auc': 0.49311649211157765, 'accuracy': 0.5101889377247559, 'balanced_accuracy': 0.5056728656207676, 'log_loss': 0.6961255769280872, 'brier_score': 0.2514246058716896, 'hit_rate': 0.5101889377247559, 'mean_signal_return': -0.018647648139259395, 'signal_return_std': 0.09580392178352327, 'signal_sharpe_diagnostic': -0.9535564305469058, 'max_drawdown': -1.0, 'signal_count': 17519.0, 'signal_turnover': 0.08739582144080374}",StandardScaler fit on train only,"{""embargo_hours"": 168.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 168.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.5042925997934742,0.49311649211157765,0.5101889377247559,0.5056728656207676,0.6961255769280872,0.2514246058716896,0.5101889377247559,-0.018647648139259395,0.09580392178352327,-0.9535564305469058,-1.0,17519.0,0.08739582144080374
ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_es|logistic|holdout|42,ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,ETH/USDT,1h,7d,logistic,holdout,crypto_plus_es,eth_usdt_return_1|eth_usdt_log_return_1|eth_usdt_return_3|eth_usdt_log_return_3|eth_usdt_return_6|eth_usdt_log_return_6|eth_usdt_return_12|eth_usdt_log_return_12|eth_usdt_return_24|eth_usdt_log_return_24|eth_usdt_momentum_6|eth_usdt_momentum_12|eth_usdt_momentum_24|eth_usdt_sma_distance_20|eth_usdt_ema_distance_20|eth_usdt_sma_distance_50|eth_usdt_ema_distance_50|eth_usdt_rsi_14|eth_usdt_realized_vol_12|eth_usdt_range_12|eth_usdt_realized_vol_24|eth_usdt_range_24|eth_usdt_realized_vol_48|eth_usdt_range_48|eth_usdt_relative_volume_24|eth_usdt_range_position_20|eth_usdt_breakout_distance_20|eth_usdt_range_position_55|eth_usdt_breakout_distance_55|context_btc_usdt_return_1|context_btc_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1,20501,17519,23377,"{'roc_auc': 0.506598272570598, 'pr_auc': 0.5290710414509905, 'accuracy': 0.5087906917055225, 'balanced_accuracy': 0.5149907837902138, 'log_loss': 0.6980105687898853, 'brier_score': 0.2523855981859345, 'hit_rate': 0.5087906917055225, 'mean_signal_return': -0.04749812114769301, 'signal_return_std': 0.08311341987599222, 'signal_sharpe_diagnostic': -2.7996961435671595, 'max_drawdown': -1.0, 'signal_count': 23377.0, 'signal_turnover': 0.0669917864476386}",StandardScaler fit on train only,"{""embargo_hours"": 168.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 168.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.506598272570598,0.5290710414509905,0.5087906917055225,0.5149907837902138,0.6980105687898853,0.2523855981859345,0.5087906917055225,-0.04749812114769301,0.08311341987599222,-2.7996961435671595,-1.0,23377.0,0.0669917864476386
ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0|crypto_plus_es|hist_gradient_boosting|validation|42,ETH_USDT_1h_7d_crypto_multimarket_v1_macro_proxy_1.0.0,crypto_multimarket_v1,ETH/USDT,1h,7d,hist_gradient_boosting,validation,crypto_plus_es,eth_usdt_return_1|eth_usdt_log_return_1|eth_usdt_return_3|eth_usdt_log_return_3|eth_usdt_return_6|eth_usdt_log_return_6|eth_usdt_return_12|eth_usdt_log_return_12|eth_usdt_return_24|eth_usdt_log_return_24|eth_usdt_momentum_6|eth_usdt_momentum_12|eth_usdt_momentum_24|eth_usdt_sma_distance_20|eth_usdt_ema_distance_20|eth_usdt_sma_distance_50|eth_usdt_ema_distance_50|eth_usdt_rsi_14|eth_usdt_realized_vol_12|eth_usdt_range_12|eth_usdt_realized_vol_24|eth_usdt_range_24|eth_usdt_realized_vol_48|eth_usdt_range_48|eth_usdt_relative_volume_24|eth_usdt_range_position_20|eth_usdt_breakout_distance_20|eth_usdt_range_position_55|eth_usdt_breakout_distance_55|context_btc_usdt_return_1|context_btc_usdt_volatility_24|macro_es_f_proxy_value|macro_es_f_proxy_return_1,20501,17519,23377,"{'roc_auc': 0.4948120071722729, 'pr_auc': 0.48530291281205007, 'accuracy': 0.49409212854614987, 'balanced_accuracy': 0.4998121527084438, 'log_loss': 0.892121941688629, 'brier_score': 0.31932559254884274, 'hit_rate': 0.49409212854614987, 'mean_signal_return': 0.032893642641448215, 'signal_return_std': 0.09189197181476612, 'signal_sharpe_diagnostic': 1.7536382920462164, 'max_drawdown': -1.0, 'signal_count': 17519.0, 'signal_turnover': 0.06250713551775317}",StandardScaler fit on train only,"{""embargo_hours"": 168.0, ""holdout_end"": ""2026-09-01T00:00:00+00:00"", ""holdout_start"": ""2024-01-01T00:00:00+00:00"", ""purge_hours"": 168.0, ""train_end"": ""2021-12-31T23:59:59+00:00"", ""validation_end"": ""2023-12-31T23:59:59+00:00"", ""validation_start"": ""2022-01-01T00:00:00+00:00""}",False,RESEARCH_DIAGNOSTIC,0.4948120071722729,0.48530291281205007,0.49409212854614987,0.4998121527084438,0.892121941688629,0.31932559254884274,0.49409212854614987,0.032893642641448215,0.09189197181476612,1.7536382920462164,-1.0,17519.0,0.06250713551775317
