start_idx,start_ts,rule_sharpe,ml_sharpe,delta_sharpe,gated_sharpe,delta_gated_sharpe,rule_total_return_pct,ml_total_return_pct,delta_total_return_pct,gated_total_return_pct,delta_gated_total_return_pct,rule_max_drawdown_pct,ml_max_drawdown_pct,delta_max_drawdown_pct,gated_max_drawdown_pct,delta_gated_max_drawdown_pct,rule_final_capital_usdt,ml_final_capital_usdt,delta_final_capital_usdt,gated_final_capital_usdt,delta_gated_final_capital_usdt,start_regime
4691,2020-06-03 03:00:00,1.278729091496783,1.278729091496783,0.0,1.278729091496783,0.0,111.40001100745853,111.40001100745853,0.0,111.40001100745853,0.0,-80.92860580676054,-80.92860580676054,0.0,-80.92860580676054,0.0,1057.0000550372927,1057.0000550372927,0.0,1057.0000550372927,0.0,sideways
39399,2024-05-20 06:00:00,-0.330619515422431,-0.9215247693539974,-0.5909052539315665,-1.0559209124698872,-0.7253013970474562,-44.37812161385006,-37.210739944353854,7.1673816694962085,-54.65848401485529,-10.280362401005227,-64.88646065282597,-48.820684612224895,16.06577604060108,-64.92552051722048,-0.0390598643945026,278.10939193074967,313.94630027823075,35.836908347481085,226.70757992572356,-51.4018120050261,sideways
9388,2020-12-16 00:00:00,1.6944077713466001,1.839647664456784,0.14523989311018393,1.686858681583608,-0.007549089762992178,323.04430997030533,436.5548085589886,113.51049858868328,317.4184999454162,-5.62581002488912,-80.92860580676054,-80.92860580676054,0.0,-80.92860580676054,0.0,2115.2215498515266,2682.774042794943,567.5524929434164,2087.0924997270813,-28.129050124445257,sideways
19252,2022-01-31 18:00:00,1.5641839582701833,2.26347203628758,0.6992880780173969,2.066636053015914,0.5024520947457305,197.25082922792953,262.3513424264358,65.10051319850626,243.87931899254428,46.628489764614756,-44.78454683946785,-37.750897317386304,7.0336495220815465,-37.68658979846907,7.097957040998779,1486.2541461396477,1811.756712132179,325.50256599253134,1719.3965949627216,233.1424488230739,crash
50130,2025-08-10 09:00:00,0.3673549744699346,-0.5655400545121204,-0.932895028982055,-0.3225735957938923,-0.6899285702638269,4.3536028534620685,-19.55525118917332,-23.908854042635387,-24.137394216789374,-28.490997070251442,-43.02604455068919,-34.4590147591466,8.567029791542595,-43.946083428119074,-0.9200388774298816,521.7680142673104,402.2237440541334,-119.54427021317696,379.3130289160531,-142.45498535125728,sideways
30280,2023-05-06 07:00:00,0.023810620243590905,-0.3850521194794366,-0.40886273972302756,-0.6699434097053145,-0.6937540299489054,-29.062522368879083,-18.45358723288184,10.608935135997243,-46.04217505712826,-16.97965268824918,-60.0077496587034,-29.04330241356704,30.964447245136363,-57.17723085212789,2.830518806575512,354.6873881556046,407.7320638355908,53.0446756799862,269.78912471435865,-84.89826344124594,sideways
23456,2022-07-25 22:00:00,1.0054731647864716,1.6700578835353155,0.6645847187488438,0.9427621647703346,-0.06271100001613705,66.14057032912508,123.44313687930692,57.30256655018184,51.1207084495221,-15.019861879602985,-62.604788848313156,-31.79279925388183,30.811989594431324,-55.02182916721278,7.582959681100377,830.7028516456254,1117.2156843965347,286.5128327509093,755.6035422476104,-75.09930939801495,sideways
27776,2023-01-21 22:00:00,-1.3375855300685262,-1.0181548716815074,0.3194306583870188,-1.6041699547883683,-0.2665844247198421,-76.30949263331173,-34.05291252750624,42.2565801058055,-67.35848791398986,8.951004719321872,-75.64543557334356,-33.806067042164486,41.839368531179076,-72.43809173806872,3.207343835274841,118.45253683344131,329.7354373624688,211.2829005290275,163.20756043005068,44.75502359660936,sideways
40107,2024-06-18 18:00:00,-0.5334448969018958,-1.1653209268187594,-0.6318760299168636,-1.36017201534198,-0.8267271184400843,-52.823580261653206,-43.57463727680273,9.248942984850473,-62.54573385086688,-9.722153589213676,-66.79680502741815,-54.071703471885534,12.72510155553261,-69.24951779831284,-2.452712770894692,235.882098691734,282.12681361598635,46.24471492425235,187.27133074566564,-48.610767946068364,sideways
13017,2021-05-16 17:00:00,0.9766764076488721,1.470255498536352,0.49357909088748,1.3332223659391305,0.35654595829025837,57.5077337771241,172.13383785472925,114.62610407760515,137.2065236156563,79.69878983853219,-67.86283304393514,-47.71556288928684,20.147270154648297,-59.29552256902011,8.567310474915033,787.5386688856205,1360.6691892736462,573.1305203880257,1186.0326180782815,398.49394919266103,crash
