Date,ADA-USD,ARB-USD,AVAX-USD,BTC-USD,DOT-USD,ETH-USD,FET-USD,INJ-USD,LINK-USD,NEAR-USD,OP-USD,RENDER-USD,SOL-USD
2024-03-13,0.7645800113677979,0.0007309999782592058,54.948246002197266,73083.5,11.32108211517334,4006.45703125,2.660717010498047,48.308162689208984,20.7681884765625,7.755109786987305,4.417394161224365,11.355114936828613,163.83981323242188
2024-03-14,0.7504739761352539,0.001429000054486096,54.05936813354492,71396.59375,11.542901992797852,3883.140380859375,2.8522820472717285,47.953941345214844,20.906293869018555,8.882497787475586,4.199544906616211,11.8729248046875,176.67974853515625
2024-03-15,0.7264410257339478,0.0013889999827370048,58.48988723754883,69403.7734375,10.838363647460938,3735.22021484375,2.675654888153076,44.29163360595703,19.60538673400879,7.477389812469482,3.8119239807128906,11.06905460357666,182.96469116210938
2024-03-16,0.6595349907875061,0.0013070000568404794,53.49980545043945,65315.1171875,9.696842193603516,3522.860107421875,2.414124011993408,40.79293441772461,18.12628936767578,6.7304911613464355,3.5451040267944336,10.300930976867676,181.88034057617188
2024-03-17,0.681098997592926,0.0013689999468624592,58.115814208984375,68390.625,10.115609169006348,3642.4130859375,2.8146469593048096,42.72321319580078,18.674497604370117,8.241128921508789,3.593453884124756,13.149740219116211,202.12356567382812
2024-03-18,0.6612579822540283,0.0013539999490603805,60.689945220947266,67548.59375,9.907398223876953,3517.985107421875,2.4891738891601562,38.468162536621094,18.32435417175293,7.022090911865234,3.304163932800293,11.747814178466797,195.9927520751953
2024-03-19,0.5869140028953552,0.0012369999894872308,53.52589416503906,61912.7734375,8.764359474182129,3157.6181640625,2.371471881866455,35.88397979736328,16.809295654296875,6.357397079467773,3.4499669075012207,10.66127872467041,170.0162811279297
2024-03-20,0.6394810080528259,0.001357999979518354,57.03071975708008,67913.671875,9.491859436035156,3513.39306640625,2.751533031463623,39.13902282714844,18.406482696533203,6.900822162628174,3.5457980632781982,11.698086738586426,191.54962158203125
2024-03-21,0.6318680047988892,0.0013099999632686377,53.86556625366211,65491.390625,9.172893524169922,3492.9912109375,2.5186920166015625,37.097930908203125,18.43138313293457,6.442201137542725,3.427711009979248,10.759538650512695,179.2207489013672
2024-03-22,0.6132630109786987,0.0012710000155493617,53.267066955566406,63778.76171875,8.919258117675781,3333.68798828125,2.425832986831665,35.173831939697266,18.290664672851562,6.474308013916016,3.4139750003814697,10.663119316101074,174.36370849609375
2024-03-23,0.6258620023727417,0.0012799999676644802,53.412357330322266,64062.203125,8.982089042663574,3336.593994140625,2.419045925140381,34.991607666015625,18.07221794128418,6.623126983642578,3.437319040298462,10.670997619628906,172.90225219726562
2024-03-24,0.6461570262908936,0.001344999996945262,55.6641960144043,67234.171875,9.369309425354004,3454.636474609375,2.5814309120178223,36.485565185546875,18.532669067382812,6.977639198303223,3.7069740295410156,10.91132640838623,183.57345581054688
2024-03-25,0.656948983669281,0.0013989999424666166,57.823333740234375,69958.8125,9.737619400024414,3590.8837890625,2.6664841175079346,37.865257263183594,19.359712600708008,7.458374977111816,3.8624610900878906,11.028297424316406,189.0835418701172
2024-03-26,0.6650339961051941,0.00139999995008111,55.81808853149414,69987.8359375,9.690574645996094,3587.5048828125,2.835103988647461,39.04309844970703,20.01067543029785,7.65586519241333,3.9188849925994873,11.109232902526855,190.69985961914062
2024-03-27,0.6484829783439636,0.0013899999903514981,54.114627838134766,69455.34375,9.443778038024902,3500.115234375,3.1029350757598877,37.97917556762695,19.302181243896484,7.259137153625488,3.673203945159912,11.261822700500488,186.36146545410156
2024-03-28,0.6507940292358398,0.0014149999478831887,54.621883392333984,70744.953125,9.516780853271484,3561.2939453125,3.263082981109619,38.409751892089844,19.16071319580078,7.189585208892822,3.72479510307312,11.161237716674805,189.6216278076172
2024-03-29,0.6644030213356018,0.001398000051267445,53.4062385559082,69892.828125,9.596235275268555,3511.80615234375,3.10451602935791,36.688934326171875,18.993438720703125,6.973135948181152,3.61958909034729,10.959593772888184,192.2279510498047
