Date,ES=F,NQ=F,^VIX,URTH
2021-04-19,4155.5,13897.25,17.290000915527344,113.63712310791016
2021-04-20,4126.5,13794.25,18.68000030517578,112.51844787597656
2021-04-21,4164.75,13919.25,17.5,113.49041748046875
2021-04-22,4127.75,13750.25,18.709999084472656,112.71099090576172
2021-04-23,4171.5,13927.0,17.329999923706055,113.90304565429688
2021-04-26,4179.5,14011.5,17.639999389648438,114.12310028076172
2021-04-27,4179.0,13953.0,17.559999465942383,114.04058837890625
2021-04-28,4176.25,13892.25,17.280000686645508,114.11392974853516
2021-04-29,4203.5,13953.5,17.610000610351562,114.48072052001953
2021-04-30,4174.5,13850.0,18.610000610351562,113.34371948242188
2021-05-03,4185.75,13790.0,18.309999465942383,113.93971252441406
2021-05-04,4158.25,13536.0,19.479999542236328,112.83938598632812
2021-05-05,4160.0,13491.0,19.149999618530273,113.2886962890625
2021-05-06,4194.25,13597.75,18.389999389648438,114.16896057128906
2021-05-07,4225.25,13709.75,16.690000534057617,115.28762817382812
2021-05-10,4183.5,13356.75,19.65999984741211,114.26063537597656
2021-05-11,4146.25,13346.0,21.84000015258789,113.0686264038086
2021-05-12,4058.75,12998.5,27.59000015258789,110.80374908447266
2021-05-13,4107.0,13100.25,23.1299991607666,112.04164123535156
2021-05-14,4169.0,13387.0,18.809999465942383,113.83885192871094
2021-05-17,4157.75,13303.5,19.719999313354492,113.4354019165039
2021-05-18,4123.0,13212.0,21.34000015258789,113.08695983886719
2021-05-19,4111.5,13233.5,22.18000030517578,112.47260284423828
2021-05-20,4154.25,13486.5,20.670000076293945,113.85719299316406
2021-05-21,4151.75,13405.0,20.149999618530273,113.8663558959961
2021-05-24,4193.75,13635.25,18.399999618530273,114.89334106445312
2021-05-25,4185.5,13656.25,18.84000015258789,114.67327880859375
2021-05-26,4193.0,13700.25,17.360000610351562,114.83831787109375
2021-05-27,4199.0,13665.5,16.739999771118164,114.93917846679688
2021-05-28,4202.5,13686.5,16.760000228881836,115.16842651367188
2021-06-01,4198.5,13648.75,17.899999618530273,115.28762817382812
2021-06-02,4206.25,13673.75,17.479999542236328,115.48934936523438
2021-06-03,4191.25,13529.25,18.040000915527344,115.0125503540039
2021-06-04,4228.25,13766.75,16.420000076293945,116.06702423095703
2021-06-07,4225.5,13804.25,16.420000076293945,116.25960540771484
2021-06-08,4225.75,13811.5,17.06999969482422,116.26876068115234
2021-06-09,4218.5,13814.25,17.889999389648438,116.06702423095703
2021-06-10,4238.0,13959.75,16.100000381469727,116.52638244628906
2021-06-11,4245.75,13994.25,15.649999618530273,116.85909271240234
2021-06-14,4254.75,14124.75,16.389999389648438,117.06243896484375
2021-06-15,4246.5,14030.25,17.020000457763672,116.83136749267578
2021-06-16,4223.0,13981.25,18.149999618530273,116.21214294433594
2021-06-17,4222.25,14165.5,17.75,116.0180435180664
2021-06-18,4187.25,14107.4296875,20.700000762939453,114.24354553222656
2021-06-21,4213.75,14130.0,17.889999389648438,115.78699493408203
2021-06-22,4236.25,14258.25,16.65999984741211,116.21214294433594
2021-06-23,4231.5,14263.0,16.31999969482422,115.91637420654297
2021-06-24,4256.0,14354.25,15.970000267028809,116.84061431884766
2021-06-25,4271.25,14339.0,15.619999885559082,117.1456069946289
2021-06-28,4280.5,14512.5,15.760000228881836,117.08090209960938
2021-06-29,4282.0,14563.0,16.020000457763672,117.17332458496094
2021-06-30,4288.5,14549.0,15.829999923706055,116.979248046875
2021-07-01,4310.75,14548.5,15.479999542236328,117.43209838867188
2021-07-02,4342.75,14713.75,15.069999694824219,118.15299224853516
2021-07-06,4334.0,14775.5,16.440000534057617,117.82030487060547
2021-07-07,4349.75,14802.25,16.200000762939453,118.25468444824219
2021-07-08,4313.0,14712.25,19.0,116.93303680419922
2021-07-09,4360.0,14810.5,16.18000030517578,118.50421905517578
2021-07-12,4376.5,14869.25,16.170000076293945,119.0125503540039
2021-07-13,4361.25,14865.0,17.1200008392334,118.39331817626953
2021-07-14,4367.75,14891.75,16.329999923706055,118.67057037353516
2021-07-15,4352.0,14787.5,17.010000228881836,118.02362823486328
2021-07-16,4318.5,14670.5,18.450000762939453,117.16409301757812
2021-07-19,4251.25,14540.75,22.5,115.36185455322266
2021-07-20,4315.5,14722.75,19.729999542236328,116.83136749267578
2021-07-21,4350.5,14827.75,17.90999984741211,118.1067886352539
2021-07-22,4359.5,14928.5,17.690000534057617,118.2916488647461
2021-07-23,4403.0,15098.0,17.200000762939453,119.40071868896484
2021-07-26,4414.25,15117.75,17.579999923706055,119.47466278076172
2021-07-27,4394.5,14947.75,19.360000610351562,119.05874633789062
2021-07-28,4393.75,15011.5,18.309999465942383,119.27132415771484
2021-07-29,4411.75,15037.75,17.700000762939453,119.89055633544922
2021-07-30,4389.5,14955.75,18.239999771118164,119.0679931640625
2021-08-02,4379.75,14952.75,19.459999084472656,119.25284576416016
2021-08-03,4415.0,15046.25,18.040000915527344,120.03843688964844
2021-08-04,4394.75,15073.5,17.969999313354492,119.65950012207031
2021-08-05,4421.5,15167.75,17.280000686645508,120.38964080810547
2021-08-06,4429.5,15095.5,16.149999618530273,120.195556640625
2021-08-09,4425.75,15125.25,16.719999313354492,120.21404266357422
2021-08-10,4430.0,15044.5,16.790000915527344,120.35266876220703
2021-08-11,4440.5,15019.5,16.170000076293945,120.78704833984375
2021-08-12,4454.5,15078.5,15.59000015258789,121.03661346435547
2021-08-13,4462.5,15125.75,15.449999809265137,121.40628814697266
2021-08-16,4474.0,15134.0,16.1200008392334,121.36932373046875
2021-08-17,4443.5,14997.5,17.90999984741211,120.4450912475586
2021-08-18,4394.5,14849.25,21.56999969482422,119.45616149902344
2021-08-19,4401.5,14928.0,21.670000076293945,119.0125503540039
2021-08-20,4437.0,15086.75,18.559999465942383,119.8720703125
2021-08-23,4475.5,15304.5,17.149999618530273,121.00885009765625
2021-08-24,4482.5,15355.5,17.219999313354492,121.2491683959961
2021-08-25,4493.0,15364.25,16.790000915527344,121.44325256347656
2021-08-26,4466.5,15274.75,18.84000015258789,120.7962875366211
2021-08-27,4505.5,15426.5,16.389999389648438,121.84068298339844
2021-08-30,4525.25,15597.5,16.190000534057617,122.20111846923828
2021-08-31,4520.5,15582.5,16.479999542236328,122.01628875732422
2021-09-01,4521.25,15609.25,16.110000610351562,122.4136962890625
2021-09-02,4535.25,15601.0,16.40999984741211,122.8018569946289
2021-09-03,4534.5,15651.5,16.40999984741211,122.96823120117188
2021-09-07,4519.25,15674.75,18.139999389648438,122.65400695800781
2021-09-08,4512.5,15620.0,17.959999084472656,122.26580047607422
2021-09-09,4492.25,15558.75,18.799999237060547,121.84990692138672
2021-09-10,4458.25,15441.5,20.950000762939453,121.15674591064453
2021-09-13,4469.0,15436.75,19.3700008392334,121.57263946533203
2021-09-14,4444.5,15387.0,19.459999084472656,120.99040222167969
2021-09-15,4481.75,15504.0,18.18000030517578,121.72052001953125
2021-09-16,4474.25,15517.75,18.690000534057617,121.54491424560547
2021-09-17,4464.330078125,15486.669921875,20.809999465942383,120.29722595214844
2021-09-20,4348.25,15009.5,25.709999084472656,118.26392364501953
2021-09-21,4343.25,15024.0,24.360000610351562,118.46724700927734
2021-09-22,4384.0,15163.5,20.8700008392334,119.51162719726562
2021-09-23,4438.0,15303.5,18.6299991607666,120.89797973632812
2021-09-24,4445.75,15318.75,17.75,120.6854019165039
2021-09-27,4433.0,15194.75,18.760000228881836,120.43582916259766
2021-09-28,4343.5,14764.75,23.25,117.86649322509766
2021-09-29,4349.75,14739.75,22.559999465942383,117.85726165771484
2021-09-30,4297.75,14682.5,23.139999389648438,116.8775863647461
2021-10-01,4343.75,14761.75,21.100000381469727,117.82953643798828
2021-10-04,4291.25,14462.25,22.959999084472656,116.46167755126953
2021-10-05,4334.0,14655.25,21.299999237060547,117.3951416015625
2021-10-06,4354.0,14759.0,21.0,117.62620544433594
2021-10-07,4390.0,14881.25,19.540000915527344,118.6151123046875
2021-10-08,4382.25,14808.25,18.770000457763672,118.48573303222656
2021-10-11,4351.0,14700.5,20.0,117.85726165771484
2021-10-12,4340.75,14653.25,19.850000381469727,117.6539306640625
2021-10-13,4355.0,14764.25,18.639999389648438,118.31938934326172
2021-10-14,4429.0,15037.25,16.860000610351562,120.20478057861328
2021-10-15,4462.5,15134.5,16.299999237060547,121.07356262207031
2021-10-18,4477.5,15290.5,16.309999465942383,121.2491683959961
2021-10-19,4511.25,15398.5,15.699999809265137,122.0994644165039
2021-10-20,4528.0,15377.5,15.489999771118164,122.47837829589844
2021-10-21,4541.75,15478.75,15.010000228881836,122.5985336303711
2021-10-22,4536.5,15341.0,15.430000305175781,122.68171691894531
2021-10-25,4558.0,15495.75,15.239999771118164,123.02366638183594
2021-10-26,4565.25,15545.0,15.979999542236328,123.19003295898438
2021-10-27,4544.5,15587.25,16.979999542236328,122.58003997802734
2021-10-28,4587.5,15764.75,16.530000686645508,123.71686553955078
2021-10-29,4597.0,15838.5,16.260000228881836,123.69835662841797
2021-11-01,4605.75,15894.25,16.40999984741211,124.22518157958984
2021-11-02,4623.5,15961.25,16.030000686645508,124.48396301269531
2021-11-03,4652.25,16129.75,15.100000381469727,125.3434829711914
2021-11-04,4673.25,16330.75,15.4399995803833,125.62075805664062
2021-11-05,4690.25,16351.75,16.479999542236328,126.02742004394531
2021-11-08,4694.0,16327.75,17.219999313354492,126.11058807373047
2021-11-09,4678.25,16212.75,17.780000686645508,125.73165893554688
2021-11-10,4642.0,15980.5,18.729999542236328,124.49321746826172
2021-11-11,4643.0,16022.75,17.65999984741211,124.76123046875
2021-11-12,4678.25,16192.75,16.290000915527344,125.7224349975586
2021-11-15,4679.0,16187.75,16.489999771118164,125.62075805664062
2021-11-16,4696.0,16300.75,16.3700008392334,125.92575073242188
2021-11-17,4686.25,16311.5,17.110000610351562,125.5930404663086
2021-11-18,4701.5,16481.25,17.59000015258789,125.89800262451172
2021-11-19,4694.5,16575.0,17.90999984741211,125.3434829711914
2021-11-22,4679.75,16382.0,19.170000076293945,124.69651794433594
2021-11-23,4688.5,16312.0,19.3799991607666,124.70578002929688
2021-11-24,4699.0,16366.0,18.579999923706055,124.79818725585938
2021-11-26,4595.75,16051.0,28.6200008392334,121.99778747558594
2021-11-29,4651.0,16390.75,22.959999084472656,123.06990814208984
2021-11-30,4566.25,16150.5,27.190000534057617,121.1659927368164
2021-12-01,4508.5,15869.75,31.1200008392334,119.73344421386719
2021-12-02,4575.75,15988.5,27.950000762939453,121.43402862548828
2021-12-03,4537.5,15717.75,30.670000076293945,120.51901245117188
2021-12-06,4590.0,15842.75,27.18000030517578,121.7667236328125
2021-12-07,4685.0,16318.0,21.889999389648438,124.30835723876953
2021-12-08,4699.0,16392.25,19.899999618530273,124.73351287841797
2021-12-09,4667.0,16148.75,21.579999923706055,123.66140747070312
2021-12-10,4711.0,16329.75,18.690000534057617,124.38227844238281
2021-12-13,4668.75,16082.0,20.309999465942383,123.2978744506836
2021-12-14,4637.0,15924.75,21.889999389648438,122.31119537353516
2021-12-15,4709.5,16288.0,19.290000915527344,124.17284393310547
2021-12-16,4668.75,15870.5,20.56999969482422,123.5771255493164
2021-12-17,4636.4599609375,15717.3203125,21.56999969482422,122.26466369628906
2021-12-20,4558.5,15621.25,22.8700008392334,121.24073791503906
2021-12-21,4640.75,15980.0,21.010000228881836,123.19549560546875
2021-12-22,4686.0,16169.75,18.6299991607666,124.28456115722656
2021-12-23,4715.75,16299.0,17.959999084472656,125.17814636230469
2021-12-27,4782.25,16560.0,17.68000030517578,126.55577850341797
2021-12-28,4778.5,16488.0,17.540000915527344,126.42548370361328
2021-12-29,4784.5,16490.5,16.950000762939453,126.50926208496094
2021-12-30,4772.25,16430.25,17.329999923706055,126.32949829101562
2021-12-31,4758.5,16320.75,17.219999313354492,126.03146362304688
2022-01-03,4786.0,16485.5,16.600000381469727,126.71136474609375
2022-01-04,4784.25,16275.75,16.90999984741211,126.71136474609375
2022-01-05,4692.5,15766.5,19.729999542236328,124.5878677368164
2022-01-06,4687.5,15759.0,19.610000610351562,124.35501098632812
2022-01-07,4667.75,15581.0,18.760000228881836,124.04766845703125
2022-01-10,4662.25,15608.0,19.399999618530273,123.53541564941406
2022-01-11,4705.0,15831.0,18.40999984741211,124.82070922851562
2022-01-12,4716.25,15887.25,17.6200008392334,125.37017822265625
2022-01-13,4652.0,15490.25,20.309999465942383,123.85208129882812
2022-01-14,4654.75,15595.75,19.190000534057617,123.8707046508789
2022-01-18,4571.25,15206.0,22.790000915527344,121.64476013183594
2022-01-19,4524.25,15033.5,23.850000381469727,120.76927185058594
2022-01-20,4474.75,14841.0,25.59000015258789,119.64234924316406
2022-01-21,4390.0,14426.5,28.850000381469727,117.52815246582031
2022-01-24,4403.75,14501.0,29.899999618530273,117.44432830810547
2022-01-25,4349.0,14140.75,31.15999984741211,116.2801284790039
2022-01-26,4341.5,14158.5,31.959999084472656,115.87964630126953
2022-01-27,4317.75,13986.75,30.489999771118164,115.26495361328125
2022-01-28,4423.25,14433.0,27.65999984741211,117.2953109741211
2022-01-31,4504.25,14905.0,24.829999923706055,119.5119400024414
2022-02-01,4535.0,14994.75,21.959999084472656,120.48987579345703
2022-02-02,4577.25,15114.5,22.09000015258789,121.4957275390625
2022-02-03,4469.0,14492.25,24.350000381469727,118.87862396240234
2022-02-04,4492.5,14685.5,23.219999313354492,119.41880798339844
2022-02-07,4475.75,14559.75,22.860000610351562,119.2697982788086
2022-02-08,4512.5,14734.5,21.440000534057617,120.12663269042969
2022-02-09,4577.75,15038.25,19.959999084472656,121.96141052246094
2022-02-10,4497.5,14701.0,23.90999984741211,120.06145477294922
2022-02-11,4409.5,14240.5,27.360000610351562,117.947265625
2022-02-14,4394.0,14253.0,28.329999923706055,117.45365142822266
2022-02-15,4464.5,14609.5,25.700000762939453,119.49333190917969
2022-02-16,4470.0,14600.0,24.290000915527344,119.70752716064453
2022-02-17,4374.5,14164.75,28.110000610351562,117.3884506225586
2022-02-18,4343.5,13996.0,27.75,116.51296997070312
2022-02-22,4300.0,13862.75,28.809999465942383,115.125244140625
2022-02-23,4222.0,13507.5,31.020000457763672,113.4581069946289
2022-02-24,4284.0,13966.5,30.31999969482422,114.01693725585938
2022-02-25,4380.0,14180.5,27.59000015258789,116.68061828613281
2022-02-28,4368.0,14228.0,30.149999618530273,116.0286636352539
2022-03-01,4303.75,14005.5,33.31999969482422,114.14732360839844
2022-03-02,4381.75,14239.25,30.739999771118164,116.0286636352539
2022-03-03,4359.25,14030.5,30.479999542236328,114.78064727783203
2022-03-04,4327.25,13839.75,31.979999542236328,113.24390411376953
2022-03-07,4198.5,13320.75,36.45000076293945,109.853759765625
2022-03-08,4168.75,13267.0,35.130001068115234,109.4812240600586
2022-03-09,4275.25,13734.75,32.45000076293945,112.85272216796875
2022-03-10,4257.25,13586.0,30.229999542236328,112.16351318359375
2022-03-11,4201.5,13292.0,30.75,110.73854064941406
2022-03-14,4172.0,13045.5,31.770000457763672,110.30081176757812
2022-03-15,4262.0,13451.75,29.829999923706055,112.38704681396484
2022-03-16,4358.0,13953.0,26.670000076293945,115.33014678955078
2022-03-17,4410.25,14111.75,25.670000076293945,116.5409164428711
2022-03-18,4409.35009765625,14095.3095703125,23.8700008392334,118.0404052734375
2022-03-21,4452.25,14370.5,23.530000686645508,117.91932678222656
2022-03-22,4505.0,14654.0,22.940000534057617,119.28842163085938
2022-03-23,4447.5,14447.0,23.56999969482422,117.80754852294922
2022-03-24,4512.5,14763.75,21.670000076293945,119.2604751586914
2022-03-25,4536.5,14755.75,20.809999465942383,119.62371063232422
2022-03-28,4568.0,14985.25,19.6299991607666,120.15457916259766
2022-03-29,4625.5,15237.75,18.899999618530273,122.01729583740234
2022-03-30,4596.0,15071.5,19.329999923706055,121.2442626953125
2022-03-31,4530.75,14868.75,20.559999465942383,119.36292266845703
2022-04-01,4539.25,14863.75,19.6299991607666,119.96830749511719
2022-04-04,4577.75,15164.25,18.56999969482422,120.82516479492188
2022-04-05,4520.25,14828.0,21.030000686645508,119.22321319580078
2022-04-06,4475.75,14505.25,22.100000381469727,117.91932678222656
2022-04-07,4496.25,14536.0,21.549999237060547,118.43157958984375
2022-04-08,4483.5,14327.0,21.15999984741211,118.08697509765625
2022-04-11,4409.0,14000.0,24.3700008392334,116.31739807128906
2022-04-12,4393.0,13945.0,24.260000228881836,115.78650665283203
2022-04-13,4442.25,14221.5,21.81999969482422,117.24873352050781
2022-04-14,4387.5,13893.75,22.700000762939453,116.05661010742188
2022-04-18,4386.75,13907.75,22.170000076293945,115.6654281616211
2022-04-19,4459.25,14217.25,21.3700008392334,117.1090316772461
2022-04-20,4455.5,14004.75,20.31999969482422,117.27667999267578
2022-04-21,4390.5,13728.25,22.68000030517578,115.5257339477539
2022-04-22,4267.25,13353.5,28.209999084472656,112.67576599121094
2022-04-25,4292.75,13535.75,27.020000457763672,112.94586944580078
2022-04-26,4170.5,13016.0,33.52000045776367,109.90963745117188
2022-04-27,4180.25,13009.0,31.600000381469727,110.3194351196289
2022-04-28,4283.5,13454.75,29.989999771118164,112.69439697265625
2022-04-29,4127.5,12852.0,33.400001525878906,109.36013793945312
2022-05-02,4151.0,13073.0,32.34000015258789,109.75129699707031
2022-05-03,4169.25,13087.5,29.25,110.33806610107422
2022-05-04,4295.25,13531.25,25.420000076293945,113.1880111694336
2022-05-05,4143.25,12858.0,31.200000762939453,109.06210327148438
2022-05-06,4119.5,12695.75,30.190000534057617,108.35425567626953
2022-05-09,3987.5,12193.75,34.75,104.8430404663086
2022-05-10,3996.75,12349.0,32.9900016784668,105.085205078125
2022-05-11,3930.25,11969.75,32.560001373291016,103.69746398925781
2022-05-12,3927.25,11947.25,31.770000457763672,103.66021728515625
2022-05-13,4019.75,12382.75,28.8700008392334,106.32390594482422
2022-05-16,4004.75,12244.75,27.469999313354492,106.00724792480469
2022-05-17,4084.75,12560.25,26.100000381469727,108.15868377685547
2022-05-18,3922.75,11935.5,30.959999084472656,104.34943389892578
2022-05-19,3897.75,11878.25,29.350000381469727,104.30284881591797
2022-05-20,3899.5,11840.75,29.43000030517578,104.6102066040039
2022-05-23,3971.75,12035.25,28.479999542236328,106.40773010253906
2022-05-24,3940.5,11771.0,29.450000762939453,105.64401245117188
2022-05-25,3976.75,11942.25,28.3700008392334,106.42635345458984
2022-05-26,4055.75,12279.25,27.5,108.28907775878906
2022-05-27,4155.75,12677.75,25.719999313354492,110.52433776855469
2022-05-31,4131.25,12646.5,26.190000534057617,109.84444427490234
2022-06-01,4099.0,12551.0,25.690000534057617,108.97827911376953
2022-06-02,4175.25,12893.75,24.719999313354492,111.18560028076172
2022-06-03,4107.0,12551.0,24.790000915527344,109.35082244873047
2022-06-06,4120.5,12605.0,25.06999969482422,109.74198150634766
2022-06-07,4158.75,12711.5,24.020000457763672,110.65471649169922
2022-06-08,4114.0,12615.75,23.959999084472656,109.38807678222656
2022-06-09,4016.25,12275.0,26.09000015258789,106.8394546508789
2022-06-10,3899.0,11840.0,27.75,103.80516052246094
2022-06-13,3750.5,11296.5,34.02000045776367,99.8126449584961
2022-06-14,3736.75,11314.25,32.689998626708984,99.31475067138672
2022-06-15,3789.25,11593.75,29.6200008392334,100.95872497558594
2022-06-16,3668.25,11124.75,32.95000076293945,97.93380737304688
2022-06-17,3663.760009765625,11130.3896484375,31.1299991607666,98.01835632324219
2022-06-21,3767.75,11577.25,30.190000534057617,100.05689239501953
2022-06-22,3762.75,11565.75,28.950000762939453,99.72810363769531
2022-06-23,3799.75,11737.5,29.049999237060547,100.34810638427734
2022-06-24,3916.25,12140.5,27.229999542236328,103.39179229736328
2022-06-27,3903.75,12040.5,26.950000762939453,103.13817596435547
2022-06-28,3825.5,11674.25,28.360000610351562,101.39086151123047
2022-06-29,3821.25,11691.0,28.15999984741211,101.21236419677734
2022-06-30,3789.5,11529.5,28.709999084472656,100.40447235107422
2022-07-01,3827.25,11611.25,26.700000762939453,101.23116302490234
2022-07-05,3834.0,11808.5,27.540000915527344,100.79903411865234
2022-07-06,3848.25,11880.25,26.729999542236328,101.04327392578125
2022-07-07,3905.0,12138.5,26.079999923706055,102.59330749511719
2022-07-08,3901.25,12152.0,24.639999389648438,102.63087463378906
2022-07-11,3856.75,11884.25,26.170000076293945,101.1466064453125
2022-07-12,3823.75,11779.0,27.290000915527344,100.62992858886719
2022-07-13,3804.5,11762.25,26.81999969482422,100.30113220214844
2022-07-14,3793.25,11797.5,26.399999618530273,99.56838989257812
2022-07-15,3865.0,12007.5,24.229999542236328,101.25933074951172
2022-07-18,3833.75,11907.0,25.299999237060547,100.93993377685547
2022-07-19,3937.5,12274.0,24.5,103.68302154541016
2022-07-20,3962.5,12465.25,23.8799991607666,103.96484375
2022-07-21,4001.25,12640.0,23.110000610351562,105.08275604248047
2022-07-22,3965.0,12423.5,23.030000686645508,104.21849822998047
2022-07-25,3970.0,12354.5,23.360000610351562,104.57546997070312
2022-07-26,3923.25,12112.5,24.690000534057617,103.18514251708984
2022-07-27,4024.5,12619.0,23.239999771118164,105.84368133544922
2022-07-28,4073.5,12737.5,22.329999923706055,107.00853729248047
2022-07-29,4133.5,12971.5,21.329999923706055,108.5679702758789
2022-08-01,4120.5,12962.5,22.84000015258789,108.38948059082031
2022-08-02,4093.75,12924.5,23.93000030517578,107.44068145751953
2022-08-03,4156.25,13271.5,21.950000762939453,108.80282592773438
2022-08-04,4152.25,13327.0,21.440000534057617,108.97190856933594
2022-08-05,4146.75,13228.75,21.149999618530273,108.63372802734375
2022-08-08,4141.75,13183.25,21.290000915527344,108.59615325927734
2022-08-09,4124.5,13031.5,21.770000457763672,108.05128479003906
2022-08-10,4210.0,13392.0,19.739999771118164,110.44679260253906
2022-08-11,4209.75,13311.25,20.200000762939453,110.4749755859375
2022-08-12,4281.0,13577.75,19.530000686645508,112.00624084472656
2022-08-15,4298.25,13681.25,19.950000762939453,112.12834167480469
2022-08-16,4307.75,13658.25,19.690000534057617,112.35380554199219
2022-08-17,4276.75,13493.25,19.899999618530273,111.47076416015625
2022-08-18,4286.5,13523.25,19.559999465942383,111.48015594482422
2022-08-19,4231.5,13268.5,20.600000381469727,109.98648834228516
2022-08-22,4141.25,12909.75,23.799999237060547,107.77886199951172
2022-08-23,4130.5,12896.5,24.110000610351562,107.77886199951172
2022-08-24,4142.75,12929.75,22.81999969482422,108.07948303222656
2022-08-25,4201.0,13156.0,21.780000686645508,109.48859405517578
2022-08-26,4059.5,12620.5,25.559999465942383,106.06914520263672
2022-08-29,4031.25,12492.75,26.209999084472656,105.477294921875
2022-08-30,3987.5,12358.75,26.209999084472656,104.4063720703125
2022-08-31,3956.5,12285.25,25.8700008392334,103.59848022460938
2022-09-01,3968.75,12292.25,25.559999465942383,103.2978515625
2022-09-02,3924.5,12104.25,25.469999313354492,102.37724304199219
2022-09-06,3910.5,12019.0,26.90999984741211,101.93572235107422
2022-09-07,3980.0,12263.25,24.639999389648438,103.50453186035156
2022-09-08,4005.5,12321.75,23.610000610351562,104.04000854492188
2022-09-09,4067.25,12592.5,22.790000915527344,106.05973052978516
2022-09-12,4110.75,12740.75,23.8700008392334,107.29036712646484
2022-09-13,3931.25,12036.5,27.270000457763672,102.90331268310547
2022-09-14,3947.5,12142.0,26.15999984741211,103.30726623535156
2022-09-15,3902.0,11934.75,26.270000457763672,102.2551040649414
2022-09-16,3871.239990234375,11814.580078125,26.299999237060547,101.46601867675781
2022-09-19,3917.25,12024.0,25.760000228881836,102.0578384399414
2022-09-20,3872.75,11922.25,27.15999984741211,100.80841064453125
2022-09-21,3806.25,11710.0,27.989999771118164,99.19261932373047
2022-09-22,3772.0,11565.5,27.350000381469727,98.3659439086914
2022-09-23,3709.0,11376.75,29.920000076293945,96.1865005493164
2022-09-26,3670.0,11316.25,32.2599983215332,95.02164459228516
2022-09-27,3661.0,11333.75,32.599998474121094,94.76798248291016
2022-09-28,3732.0,11555.75,30.18000030517578,96.71257781982422
2022-09-29,3654.25,11228.25,31.84000015258789,95.04042053222656
2022-09-30,3601.5,11035.5,31.6200008392334,93.89433288574219
2022-10-03,3690.25,11285.75,30.100000381469727,96.19590759277344
2022-10-04,3803.25,11640.75,29.06999969482422,99.47444915771484
2022-10-05,3794.0,11623.75,28.549999237060547,99.09868621826172
2022-10-06,3756.75,11541.75,30.520000457763672,97.87744140625
2022-10-07,3653.25,11101.5,31.360000610351562,95.39740753173828
2022-10-10,3625.25,10984.5,32.45000076293945,94.79618835449219
2022-10-11,3599.25,10845.0,33.630001068115234,93.98828887939453
2022-10-12,3588.5,10840.5,33.56999969482422,93.69705963134766
2022-10-13,3681.75,11083.75,31.940000534057617,96.11134338378906
2022-10-14,3597.5,10744.0,32.02000045776367,93.90373229980469
2022-10-17,3689.25,11110.25,31.3700008392334,96.31803131103516
2022-10-18,3732.75,11198.75,30.5,97.35136413574219
2022-10-19,3707.25,11153.25,30.760000228881836,96.52468872070312
2022-10-20,3675.25,11090.75,29.979999542236328,95.89529418945312
2022-10-21,3764.0,11358.5,29.690000534057617,97.96199798583984
2022-10-24,3809.25,11478.75,29.850000381469727,98.70413970947266
2022-10-25,3870.25,11713.5,28.459999084472656,100.57356262207031
2022-10-26,3841.0,11446.0,27.280000686645508,100.3293228149414
2022-10-27,3819.5,11235.25,27.389999389648438,99.8126449584961
2022-10-28,3911.25,11587.0,25.75,101.71964263916016
2022-10-31,3883.0,11447.25,25.8799991607666,100.91175079345703
2022-11-01,3866.0,11332.0,25.809999465942383,100.9305419921875
2022-11-02,3768.75,10944.5,25.860000610351562,98.61019897460938
2022-11-03,3727.75,10728.0,25.299999237060547,97.64259338378906
2022-11-04,3779.5,10890.25,24.549999237060547,99.69052124023438
2022-11-07,3815.25,11014.25,24.350000381469727,100.45144653320312
2022-11-08,3835.25,11094.25,25.540000915527344,101.17479705810547
2022-11-09,3755.5,10830.75,26.09000015258789,99.2583999633789
2022-11-10,3961.0,11632.25,23.530000686645508,104.73516082763672
2022-11-11,4000.25,11848.0,22.520000457763672,106.17247009277344
2022-11-14,3966.0,11734.75,23.729999542236328,105.11093139648438
2022-11-15,3999.5,11904.25,24.540000915527344,106.02216339111328
2022-11-16,3968.5,11739.5,24.110000610351562,105.33638000488281
2022-11-17,3955.25,11710.5,23.93000030517578,105.06395721435547
2022-11-18,3974.0,11708.0,23.1200008392334,105.45851135253906
2022-11-21,3958.0,11588.0,22.360000610351562,104.8291015625
2022-11-22,4010.25,11754.5,21.290000915527344,106.3227767944336
2022-11-23,4033.0,11862.75,20.350000381469727,107.14006805419922
2022-11-25,4032.5,11782.75,20.5,107.28097534179688
2022-11-28,3970.25,11616.25,22.209999084472656,105.69337463378906
2022-11-29,3962.0,11524.75,21.889999389648438,105.59942626953125
2022-11-30,4081.25,12042.25,20.579999923706055,108.44585418701172
2022-12-01,4081.75,12062.75,19.84000015258789,108.80282592773438
2022-12-02,4075.5,12010.25,19.059999465942383,108.68070220947266
2022-12-05,4003.25,11805.75,20.75,106.74551391601562
2022-12-06,3945.0,11566.0,22.170000076293945,105.50548553466797
2022-12-07,3936.75,11509.5,22.68000030517578,105.37396240234375
2022-12-08,3965.75,11645.5,22.290000915527344,106.13489532470703
2022-12-09,3936.25,11569.75,22.829999923706055,105.59003448486328
2022-12-12,3991.75,11711.75,25.0,106.66095733642578
2022-12-13,4022.25,11839.75,22.549999237060547,107.74828338623047
2022-12-14,3998.0,11750.75,21.139999389648438,107.2467269897461
2022-12-15,3897.0,11347.25,22.829999923706055,104.50239562988281
2022-12-16,3871.469970703125,11327.0400390625,22.6200008392334,103.4046630859375
2022-12-19,3845.5,11193.25,22.420000076293945,102.66653442382812
2022-12-20,3849.25,11175.75,21.479999542236328,102.92204284667969
2022-12-21,3905.75,11334.5,20.06999969482422,104.3415298461914
